education,education-num,age,fnlwgt,hours-per-week,capital-loss,capital-gain
9,12,41,813,68,0,0
15,9,6,1193,44,0,0
4,2,46,4435,18,0,0
6,4,6,1678,39,0,0
12,13,34,14508,49,0,108
13,0,58,2440,47,0,0
15,9,35,14531,49,0,0
11,8,52,17403,9,0,0
10,15,35,10412,39,0,0
11,8,23,20500,39,0,0
10,15,17,20829,49,0,0
15,9,4,1038,7,0,0
9,12,13,3105,39,0,0
4,2,29,7575,39,47,0
15,9,4,11038,15,0,0
11,8,27,11779,39,0,0
11,8,34,4358,39,0,64
11,8,23,3962,31,0,0
11,8,16,9941,36,0,0
11,8,5,19881,59,0,0
11,8,6,2898,29,0,0
15,9,58,14296,29,0,0
1,6,38,10457,39,0,0
15,9,7,636,19,0,0
15,9,28,7641,55,0,115
11,8,14,12516,23,0,0
11,8,32,15448,39,0,0
9,12,9,9142,39,0,0
12,13,44,8594,49,0,50
12,13,27,4491,49,0,64
15,9,11,16272,39,0,0
11,8,62,8791,39,0,0
11,8,34,18313,29,0,0
10,15,27,2150,59,0,0
9,12,7,2920,39,0,0
15,9,29,19022,39,0,0
11,8,19,2940,19,0,0
2,7,6,9441,37,0,0
5,3,8,13469,39,0,0
15,9,31,5566,7,0,0
1,6,1,19268,23,0,0
11,8,8,13846,39,0,0
11,8,2,1174,44,0,26
9,12,9,6452,39,53,0
11,8,16,15434,34,0,0
11,8,25,8508,39,0,0
15,9,5,6588,39,0,0
9,12,19,14848,39,0,0
11,8,16,9842,39,0,0
11,8,17,1501,68,0,0
12,13,16,12938,44,0,0
14,14,45,8715,14,0,0
15,9,13,10816,39,0,0
15,9,5,20372,39,0,0
8,10,17,2374,39,0,0
11,8,26,11051,59,0,0
9,12,8,10163,39,0,0
11,8,18,4908,39,0,0
7,11,11,6795,39,0,0
15,9,11,956,44,0,0
11,8,8,18076,24,0,0
11,8,23,20735,39,0,0
6,4,18,16440,39,0,0
5,3,31,10285,49,0,0
11,8,46,10439,19,0,29
9,12,14,15677,39,0,0
7,11,19,20751,44,0,0
15,9,22,10572,39,0,0
11,8,7,12331,39,0,0
9,12,15,8445,34,0,0
13,0,29,14722,39,0,0
11,8,2,10328,34,0,0
15,9,13,17206,39,0,0
8,10,18,19635,39,0,0
9,12,6,7475,54,0,0
11,8,16,2568,54,0,0
11,8,8,6553,39,0,0
11,8,47,3011,34,0,0
11,8,1,3614,19,0,0
1,6,42,20083,39,0,0
11,8,28,845,39,0,0
10,15,13,9845,14,0,0
4,2,7,14971,39,0,0
11,8,5,15823,34,0,0
15,9,32,3099,55,0,0
2,7,18,9088,39,0,0
12,13,31,5713,39,14,0
2,7,1,12897,19,0,0
15,9,18,382,39,0,0
11,8,10,9245,39,0,0
9,12,11,8720,59,0,0
15,9,4,8693,39,0,0
15,9,9,6935,49,0,0
9,12,27,11905,39,44,0
11,8,22,20131,39,0,0
9,12,23,7824,39,0,0
9,12,53,867,34,0,111
12,13,17,17175,49,0,0
7,11,17,10763,39,0,0
15,9,49,15338,49,0,0
11,8,23,10724,39,0,0
11,8,44,14081,39,46,0
5,3,42,3609,39,0,0
12,13,11,13266,39,0,0
11,8,30,11417,39,0,0
9,12,16,5684,59,0,0
1,6,1,6141,19,0,0
6,4,8,5065,39,0,4
15,9,5,19443,19,0,0
9,12,23,9115,39,0,0
11,8,51,2196,24,0,0
7,11,13,7393,39,40,0
5,3,56,4070,93,0,85
5,3,28,17733,9,0,0
1,6,6,10204,34,0,0
9,12,23,15691,44,0,0
9,12,22,14295,39,50,0
15,9,6,20382,39,0,0
11,8,34,11579,39,0,0
11,8,36,12165,44,0,0
9,12,7,12146,34,0,0
9,12,36,10268,39,0,0
10,15,32,1599,59,0,0
11,8,17,16250,39,0,0
11,8,20,10555,46,0,0
8,10,23,20499,39,0,0
15,9,6,9443,5,0,0
12,13,19,9979,49,0,104
9,12,18,17346,39,0,71
9,12,36,4340,49,0,0
15,9,25,16109,64,0,0
12,13,15,9277,39,0,0
11,8,16,5609,64,0,0
11,8,42,5091,59,0,0
15,9,19,9164,43,0,0
14,14,20,16874,39,0,0
15,9,14,13826,44,0,0
9,12,29,1271,39,0,0
9,12,27,3125,37,0,0
9,12,10,4923,59,17,0
11,8,12,18925,39,0,0
15,9,22,2182,39,0,0
11,8,45,5134,64,0,0
12,13,31,8700,39,0,0
11,8,25,20749,24,0,0
12,13,43,13124,47,0,0
9,12,18,17650,39,0,0
15,9,22,20993,39,0,0
7,11,17,5094,35,0,0
15,9,5,8714,21,0,0
11,8,1,12299,39,0,0
8,10,27,2751,39,0,0
11,8,27,20543,39,0,0
9,12,32,8477,39,5,0
11,8,4,8470,49,0,0
8,10,32,6595,39,0,0
1,6,35,12385,39,0,0
9,12,22,6516,39,46,0
9,12,6,11665,39,0,0
11,8,37,4096,48,0,0
11,8,14,6228,24,0,0
12,13,13,17926,19,0,0
15,9,4,17668,39,0,0
9,12,21,9340,39,0,0
15,9,34,9570,39,0,0
10,15,17,18843,49,0,0
9,12,5,13049,29,0,0
15,9,3,13807,44,0,0
9,12,9,14063,54,49,0
15,9,9,9097,34,0,0
15,9,24,8237,39,0,0
9,12,18,7025,39,0,0
15,9,10,18924,39,0,0
15,9,48,20848,39,0,0
1,6,14,5859,64,0,0
14,14,28,7862,34,0,0
7,11,20,19679,49,0,0
11,8,30,9257,44,46,0
7,11,30,12908,49,0,0
11,8,16,21360,39,0,0
0,5,23,5413,39,0,0
15,9,21,12086,39,0,0
15,9,4,586,39,0,0
11,8,23,14622,39,0,0
11,8,16,20469,54,0,0
15,9,12,4054,51,0,0
15,9,24,4491,34,0,0
15,9,3,724,29,0,0
15,9,3,1052,53,0,0
0,5,17,17348,39,0,0
9,12,61,20386,44,0,98
11,8,29,15382,39,0,0
8,10,23,5843,39,0,0
15,9,42,997,39,0,0
11,8,6,14185,39,0,0
15,9,6,20411,23,0,0
15,9,30,16167,29,0,0
9,12,14,1384,37,0,0
15,9,25,8749,55,0,0
11,8,29,7483,39,0,0
11,8,12,11728,43,0,0
11,8,4,11204,39,0,0
11,8,38,13938,39,0,0
8,10,21,8711,39,0,0
12,13,27,5213,39,0,0
15,9,44,20512,49,0,0
9,12,21,7254,39,0,0
9,12,33,5858,44,0,0
12,13,36,16370,39,0,0
11,8,20,15556,35,0,0
12,13,32,17569,44,0,0
15,9,13,2568,39,0,0
8,10,2,16314,39,0,0
11,8,42,12645,19,0,0
9,12,26,7435,39,0,0
9,12,12,7161,59,0,0
14,14,32,3821,44,0,0
11,8,19,4288,49,0,0
1,6,9,10857,31,0,6
15,9,1,7880,19,0,0
15,9,43,18147,14,0,0
11,8,26,7678,39,0,0
11,8,25,7218,39,0,0
11,8,24,10939,49,0,0
12,13,38,16127,39,50,0
9,12,14,12563,39,0,0
15,9,3,8611,39,0,0
12,13,20,4906,39,0,0
15,9,34,8195,54,0,0
15,9,11,7568,54,47,0
8,10,7,20249,39,0,0
15,9,4,7873,29,0,0
11,8,4,21015,49,0,0
15,9,3,8857,39,0,0
11,8,18,14031,44,0,0
15,9,13,4095,39,0,0
11,8,27,3261,29,0,0
9,12,28,2651,39,0,0
0,5,25,8392,39,0,0
11,8,19,277,39,0,0
9,12,15,21159,39,0,0
11,8,16,7371,39,0,0
6,4,10,5230,31,0,0
0,5,0,11315,14,0,0
11,8,28,11624,39,0,0
9,12,24,11092,39,0,0
15,9,2,2106,34,0,0
8,10,28,21645,7,0,0
10,15,24,21293,68,0,118
11,8,17,6648,34,37,0
9,12,16,6317,59,0,0
0,5,0,10640,19,0,0
9,12,34,2552,59,0,0
11,8,16,1263,19,0,0
15,9,6,20706,17,0,0
9,12,35,3205,29,0,0
15,9,19,6975,31,0,0
11,8,8,10525,39,0,0
15,9,21,19345,19,0,0
6,4,47,10361,44,0,0
12,13,25,20376,39,0,94
11,8,12,9278,39,0,0
9,12,9,2795,37,0,0
11,8,21,10678,23,0,0
0,5,7,14183,29,0,0
15,9,26,14003,39,0,0
0,5,21,20363,39,0,50
9,12,11,2359,44,0,0
15,9,1,16920,24,0,0
8,10,27,6226,39,0,0
11,8,64,3201,17,0,0
11,8,38,4418,39,0,0
1,6,35,9172,39,0,0
9,12,14,5,39,0,0
11,8,18,13657,39,0,0
11,8,22,10490,35,0,0
11,8,10,20850,39,0,0
15,9,6,14070,14,0,0
1,6,9,5218,49,0,44
8,10,16,14058,39,0,0
15,9,22,4526,39,0,0
11,8,27,16661,39,0,0
11,8,21,458,39,0,0
2,7,1,19977,14,0,0
11,8,37,3119,14,0,0
11,8,28,11826,39,0,0
12,13,26,15828,39,0,0
9,12,6,11132,39,0,0
15,9,20,10295,39,0,25
1,6,16,2508,49,0,0
9,12,28,18289,49,0,0
9,12,15,4562,54,0,0
5,3,30,20956,39,0,0
7,11,27,8296,39,0,0
11,8,5,13210,39,0,0
1,6,0,17380,29,0,0
10,15,47,1955,59,47,0
9,12,13,8492,44,0,0
9,12,34,5487,68,0,0
11,8,9,7930,39,0,0
15,9,14,11395,39,18,0
1,6,33,16933,39,0,0
15,9,1,16469,9,0,3
11,8,46,5020,39,0,0
8,10,31,2937,42,0,0
9,12,20,425,49,76,0
11,8,34,7468,27,0,0
11,8,12,12605,37,0,0
12,13,52,2420,24,0,0
11,8,39,4801,59,0,0
9,12,9,14504,39,0,0
12,13,22,13073,39,0,91
11,8,25,19760,21,0,0
11,8,24,19845,39,0,0
11,8,28,9258,39,46,0
15,9,6,10790,39,0,0
9,12,12,13771,49,0,0
15,9,17,20405,49,0,0
9,12,14,3028,19,47,0
9,12,29,10504,39,0,0
11,8,29,7148,24,0,0
4,2,16,20809,39,0,0
8,10,29,15522,39,0,0
11,8,9,19517,39,0,0
9,12,32,5227,49,0,0
11,8,49,13364,34,0,0
11,8,38,8012,39,46,0
11,8,18,18293,39,0,0
15,9,10,648,39,0,0
11,8,14,9379,39,0,0
15,9,30,7483,15,0,0
11,8,31,20368,39,0,0
15,9,10,15708,55,0,0
11,8,21,13095,39,0,0
11,8,10,14315,39,0,0
7,11,6,20345,19,34,0
2,7,0,15921,14,0,0
9,12,27,10028,39,0,0
11,8,9,3942,47,0,0
11,8,20,3812,39,0,0
9,12,32,14676,54,0,0
11,8,25,11905,39,0,0
9,12,9,6448,39,0,0
8,10,56,2991,31,0,0
15,9,27,17399,39,0,0
12,13,30,2467,39,0,0
15,9,11,7726,19,0,0
15,9,32,13566,39,0,0
11,8,0,4598,19,0,0
15,9,25,2558,39,0,0
0,5,13,15381,39,0,0
8,10,19,6805,36,0,0
9,12,36,5784,39,0,0
11,8,6,20988,39,0,0
11,8,18,20325,39,0,0
1,6,15,3563,59,0,104
9,12,22,14739,49,0,0
12,13,23,580,59,0,0
15,9,11,2172,39,0,0
11,8,15,12033,39,0,0
15,9,25,11046,39,0,0
9,12,18,2829,42,0,0
2,7,18,18269,39,0,0
11,8,4,11750,39,0,0
5,3,54,12357,39,0,83
11,8,14,19141,39,0,0
15,9,8,2679,39,0,0
11,8,18,6975,39,0,90
11,8,7,4616,24,0,0
15,9,52,18631,24,0,0
12,13,18,12022,39,0,0
9,12,18,19169,39,0,0
9,12,25,1730,49,0,100
8,10,34,8861,39,0,0
11,8,31,859,43,0,0
8,10,32,8533,39,0,0
7,11,36,10348,93,0,34
15,9,26,4213,39,0,0
9,12,36,17838,39,0,0
11,8,18,11370,39,0,0
11,8,19,5121,39,0,0
12,13,17,5342,39,0,0
15,9,31,5673,39,0,0
11,8,36,12259,39,0,0
15,9,20,15938,39,18,0
14,14,32,14170,39,0,0
15,9,13,12490,39,0,0
11,8,24,1479,39,0,0
15,9,8,6056,39,0,0
15,9,7,18378,64,0,0
11,8,17,13990,39,0,0
11,8,12,17298,41,0,0
9,12,6,11541,44,0,0
15,9,29,6192,41,0,0
15,9,3,13669,14,0,0
2,7,46,5785,39,0,0
12,13,23,9130,49,0,50
7,11,16,16250,49,0,0
15,9,7,14363,39,0,0
15,9,19,638,44,0,0
11,8,8,21035,39,0,0
6,4,37,10348,39,0,0
9,12,33,15124,49,0,0
9,12,41,1114,39,0,0
1,6,0,17122,19,0,0
11,8,23,14346,49,0,94
9,12,10,5116,39,0,0
11,8,3,19553,25,0,0
1,6,5,20106,34,0,0
1,6,63,4007,24,0,0
11,8,35,6806,44,0,0
9,12,23,5663,47,0,91
0,5,31,6950,47,0,0
11,8,45,12641,24,0,0
7,11,15,17777,41,0,0
15,9,4,5881,27,0,0
9,12,41,13533,39,0,0
12,13,20,5601,59,0,0
10,15,12,15743,34,0,0
11,8,8,5624,39,0,0
15,9,9,7915,39,0,0
15,9,33,12832,49,0,0
9,12,13,18676,39,0,0
9,12,13,1270,76,0,0
11,8,42,44,9,0,0
11,8,19,10715,39,0,0
12,13,20,14517,49,0,0
9,12,25,15699,39,0,0
9,12,17,18818,44,0,0
6,4,10,7051,39,0,0
9,12,22,6268,49,0,0
8,10,24,7214,59,0,91
9,12,17,12584,68,0,108
15,9,24,15935,39,0,0
15,9,33,6891,39,0,0
11,8,1,3361,27,0,0
9,12,6,13437,14,0,0
11,8,9,11486,47,0,0
15,9,21,16524,59,0,91
15,9,10,6579,83,0,0
0,5,4,12293,39,0,0
11,8,24,5533,39,0,0
7,11,25,7018,34,0,0
0,5,8,2349,39,0,0
9,12,26,18007,39,0,0
15,9,6,14263,14,0,0
9,12,23,8840,39,0,94
15,9,6,20838,8,0,0
1,6,1,14461,19,0,0
9,12,20,19224,49,0,0
6,4,41,18192,39,0,61
15,9,19,12766,39,0,0
7,11,19,13073,39,0,0
8,10,8,3789,39,0,94
9,12,45,4629,39,0,108
15,9,17,769,39,0,66
9,12,10,368,35,0,74
11,8,6,3153,34,0,0
11,8,38,5865,39,0,0
11,8,25,10059,39,0,0
11,8,5,15006,37,0,0
7,11,27,10970,39,0,68
15,9,25,3843,39,0,0
11,8,4,11660,39,0,0
7,11,8,320,44,0,0
3,1,14,18443,34,0,0
15,9,25,12087,37,0,0
6,4,9,4284,19,0,0
15,9,45,2431,92,50,0
9,12,11,10148,49,0,79
12,13,17,19483,39,0,0
9,12,34,1712,39,0,0
12,13,28,13609,44,0,0
15,9,27,13988,49,0,0
5,3,30,742,9,0,0
15,9,18,3896,39,0,0
5,3,29,7752,39,0,0
7,11,29,11605,55,0,0
9,12,29,2770,52,0,0
9,12,49,4242,7,0,0
11,8,17,19837,19,0,0
7,11,9,13940,39,0,0
11,8,12,13211,39,0,0
11,8,13,7346,39,0,0
9,12,6,14210,39,0,0
6,4,29,11055,39,0,0
0,5,27,6741,39,0,0
12,13,37,1904,67,0,0
5,3,37,449,59,0,0
6,4,54,14265,12,0,0
2,7,34,8575,44,0,0
11,8,15,7184,39,0,0
11,8,58,16125,13,0,41
1,6,40,9555,39,0,0
6,4,17,20263,39,0,0
9,12,23,10059,39,0,105
11,8,4,17398,39,0,0
12,13,33,4237,39,0,0
8,10,15,3451,43,0,0
9,12,20,21510,49,0,0
5,3,2,5670,93,0,0
11,8,47,11930,29,0,0
1,6,0,7163,19,0,0
8,10,20,6712,39,0,0
15,9,15,14119,44,0,71
15,9,3,8346,19,0,0
10,15,22,8914,39,0,73
2,7,1,16321,39,0,0
12,13,25,7432,49,47,0
15,9,26,19899,39,0,50
9,12,25,14369,54,0,0
9,12,36,13215,59,0,0
11,8,35,14522,39,0,0
0,5,34,5654,39,0,0
15,9,60,8182,7,0,0
15,9,8,12292,29,0,55
15,9,21,15456,39,0,0
11,8,3,18797,39,0,0
11,8,6,1684,29,0,0
11,8,10,9896,39,0,0
1,6,2,18909,39,0,0
9,12,24,13395,39,0,0
15,9,30,20645,39,0,0
9,12,55,17898,6,0,5
12,13,25,20067,39,0,71
9,12,19,7252,39,0,0
12,13,25,223,59,0,0
9,12,7,11374,39,0,0
11,8,5,20288,39,0,0
3,1,12,5027,39,0,0
14,14,25,16302,39,0,108
9,12,7,19033,19,0,0
15,9,24,17503,44,0,0
11,8,12,18878,39,0,0
11,8,19,13468,39,0,0
11,8,61,15494,44,0,0
8,10,26,4880,31,47,0
15,9,17,16647,39,0,0
15,9,3,5390,39,0,0
2,7,7,21091,39,0,0
8,10,19,3208,39,0,0
15,9,32,1973,43,0,0
6,4,4,6337,39,0,0
7,11,34,4540,39,0,0
11,8,13,19483,39,0,0
11,8,20,6095,39,0,0
8,10,13,7065,39,0,0
15,9,3,17250,9,0,116
11,8,29,9740,39,0,0
11,8,7,8611,39,0,0
9,12,15,13622,41,0,0
15,9,19,3230,49,0,0
1,6,13,20602,39,0,0
15,9,43,6767,39,0,0
15,9,39,16840,39,0,0
1,6,40,12693,39,0,0
9,12,44,283,39,0,0
11,8,33,14105,39,0,0
11,8,39,10464,47,0,0
15,9,44,6957,34,47,0
12,13,28,11326,68,0,92
12,13,14,21211,39,0,79
11,8,43,13235,49,83,0
15,9,9,10747,39,0,0
1,6,39,1600,39,0,0
1,6,28,17884,39,0,0
7,11,11,12934,64,0,0
15,9,28,190,39,0,0
6,4,41,3937,39,0,0
8,10,21,13094,39,0,32
9,12,6,13956,39,0,0
11,8,32,5941,39,0,0
15,9,2,14352,24,0,0
11,8,5,17111,39,0,0
11,8,6,13854,49,0,0
11,8,6,12052,39,0,64
11,8,23,2976,24,0,0
9,12,38,16854,39,0,0
8,10,17,3783,39,0,0
11,8,4,17433,39,0,0
11,8,11,9230,39,0,0
9,12,26,2469,39,0,0
6,4,0,10127,19,0,0
0,5,34,3064,39,0,0
11,8,20,14615,39,0,0
9,12,37,4557,49,0,0
9,12,7,9668,29,0,0
11,8,18,15773,39,0,0
11,8,31,15981,39,0,25
8,10,6,11345,39,0,0
11,8,7,21028,44,0,0
8,10,7,14278,19,0,0
5,3,33,8426,39,0,54
11,8,17,3477,39,0,0
11,8,28,10904,39,0,0
1,6,19,11937,39,0,0
9,12,16,20513,44,0,0
11,8,4,8186,19,0,0
11,8,15,12190,39,0,0
4,2,5,18498,39,0,0
11,8,36,4269,39,0,0
11,8,19,7919,39,0,0
9,12,5,7446,39,0,0
11,8,30,3670,39,0,0
15,9,8,0,19,0,0
11,8,13,16788,19,0,0
11,8,32,11622,39,0,0
15,9,6,7882,39,0,0
0,5,23,16363,34,0,0
7,11,28,19156,39,0,0
9,12,44,10216,41,0,0
11,8,18,11264,54,0,0
15,9,3,624,24,0,0
0,5,10,11426,59,0,0
11,8,6,13625,39,0,0
9,12,8,8899,39,0,0
15,9,48,10589,34,0,0
11,8,8,11676,39,0,0
9,12,32,6785,49,50,0
9,12,28,13123,39,0,0
12,13,29,12597,44,3,0
11,8,50,6651,31,0,0
11,8,23,9882,39,0,0
15,9,34,16632,59,0,0
9,12,27,12914,49,76,0
11,8,18,13617,59,0,0
15,9,11,11081,39,0,0
11,8,27,21164,47,0,0
15,9,20,10188,49,0,0
15,9,37,17687,44,0,0
14,14,16,941,39,0,0
11,8,29,5272,39,0,0
12,13,28,5644,39,0,68
7,11,10,18675,39,0,53
12,13,32,20886,49,0,0
11,8,34,12846,44,0,0
11,8,10,12966,39,0,0
11,8,19,13618,39,0,0
9,12,42,9033,39,0,108
15,9,7,6565,14,0,0
8,10,49,3860,39,0,0
11,8,14,10124,37,0,0
10,15,18,4126,59,0,0
9,12,17,5794,49,0,94
15,9,33,14833,68,0,0
11,8,26,7827,49,0,0
6,4,4,15904,29,0,0
6,4,16,13591,44,0,0
15,9,31,3788,37,23,0
11,8,5,20191,35,0,0
12,13,12,13236,39,0,0
8,10,25,19024,39,0,0
11,8,11,10894,49,0,0
11,8,19,19727,37,0,0
11,8,49,7047,24,0,0
9,12,27,10061,19,0,0
15,9,28,6038,39,0,0
11,8,32,14725,39,0,0
9,12,19,17182,44,0,0
1,6,31,1105,59,0,0
11,8,2,794,39,0,0
9,12,19,9167,39,0,0
12,13,24,13187,44,0,0
15,9,15,17937,49,0,0
11,8,32,10491,39,0,0
11,8,34,13224,39,0,0
15,9,3,19757,28,0,0
9,12,22,4808,39,0,0
11,8,21,16027,39,0,0
15,9,2,17153,24,0,0
9,12,12,6484,39,0,0
11,8,35,2550,39,0,0
8,10,5,3490,43,0,0
15,9,27,618,76,0,0
11,8,26,6569,39,0,0
15,9,24,4176,39,0,65
11,8,46,2144,39,0,0
8,10,23,20197,43,0,0
9,12,23,10472,29,0,0
1,6,1,3806,14,0,0
14,14,40,10524,49,0,0
9,12,37,14348,39,0,0
9,12,27,7755,39,0,0
15,9,3,15127,29,0,0
15,9,23,10735,39,0,0
15,9,12,17388,39,0,0
9,12,5,6990,39,0,0
12,13,27,3847,39,0,79
15,9,28,14608,44,0,0
9,12,35,15368,39,0,0
11,8,40,13344,39,0,25
11,8,34,8202,39,0,0
9,12,6,21404,9,0,0
8,10,5,13013,43,0,0
15,9,20,1926,39,0,0
11,8,41,18194,39,0,0
0,5,44,11773,19,0,0
12,13,13,3599,44,0,0
15,9,6,4233,39,0,0
0,5,13,18944,39,0,0
11,8,1,3566,24,0,0
15,9,17,15555,11,27,0
11,8,6,1486,39,0,0
15,9,6,1563,9,0,0
9,12,40,5929,54,0,0
11,8,41,15632,44,0,0
11,8,42,18533,39,0,0
9,12,10,15670,39,0,0
9,12,33,4279,44,0,0
12,13,27,6662,15,0,0
9,12,8,10362,39,0,0
11,8,16,91,29,0,0
15,9,5,19978,34,0,0
15,9,4,16558,29,33,0
1,6,27,10023,35,0,79
15,9,33,18167,49,0,0
11,8,27,15083,44,0,0
11,8,36,5814,39,0,0
9,12,24,9519,49,0,0
15,9,37,10780,39,0,0
5,3,43,15438,39,0,0
12,13,41,667,19,0,0
15,9,10,11528,39,0,64
11,8,26,13387,59,0,0
7,11,16,9798,39,0,0
15,9,7,11717,64,0,0
11,8,24,7683,39,0,0
11,8,4,144,39,0,0
15,9,22,3915,39,0,0
9,12,10,5052,39,0,0
11,8,33,14924,39,0,0
11,8,3,1721,39,0,0
9,12,29,14398,39,0,0
1,6,32,15651,39,0,0
9,12,18,5543,34,0,0
15,9,39,14413,44,0,0
12,13,24,609,39,49,0
15,9,24,17412,49,52,0
11,8,25,10003,39,0,0
5,3,41,17170,39,0,0
15,9,26,2361,39,0,0
11,8,8,19773,39,0,0
11,8,40,16916,41,0,0
5,3,32,4107,39,0,0
15,9,6,9802,39,0,0
11,8,42,7308,39,0,0
15,9,33,12586,68,0,0
9,12,16,19749,44,0,0
12,13,35,10517,44,0,0
11,8,20,9979,39,0,0
11,8,13,14683,39,0,0
11,8,22,8102,59,0,0
15,9,37,7935,41,0,0
11,8,35,14241,44,0,0
11,8,5,6895,55,0,0
15,9,2,567,24,0,0
11,8,48,3948,9,0,98
9,12,15,1273,39,0,0
5,3,8,21134,39,0,0
15,9,17,14872,39,0,0
8,10,30,246,54,0,0
11,8,7,17559,92,0,0
10,15,46,1030,59,83,0
4,2,31,20269,34,0,0
11,8,9,18231,49,0,0
15,9,11,10701,39,0,0
11,8,6,15486,11,0,0
14,14,40,5818,49,0,108
9,12,47,17075,39,0,0
9,12,11,1278,49,0,0
5,3,11,2251,39,0,0
15,9,17,10193,39,0,0
1,6,21,1233,44,46,0
7,11,27,20323,59,0,0
8,10,17,4238,19,0,16
11,8,1,13835,24,0,0
2,7,19,10472,39,0,0
11,8,56,15282,39,78,0
11,8,7,12442,39,0,0
9,12,12,14447,39,0,0
15,9,16,10617,39,0,0
11,8,40,6659,34,0,0
8,10,24,11073,39,0,0
0,5,38,4394,34,0,0
0,5,4,13029,39,0,0
12,13,19,14639,44,0,0
15,9,9,10964,49,0,0
9,12,15,19260,19,0,0
15,9,23,2199,39,2,0
11,8,15,20164,39,0,0
15,9,4,1311,39,0,0
15,9,42,18333,39,62,0
11,8,12,6870,39,11,0
15,9,12,13882,47,0,0
12,13,42,477,76,0,108
11,8,41,7596,39,0,0
11,8,30,7400,44,0,0
11,8,27,16767,44,18,0
11,8,14,6491,39,0,0
11,8,25,441,34,0,0
11,8,2,18861,24,0,0
11,8,49,346,49,0,0
11,8,24,4828,44,0,0
15,9,5,11038,29,0,0
11,8,14,21556,29,24,0
9,12,13,11350,39,0,0
11,8,19,3019,15,0,0
10,15,58,861,39,0,0
7,11,24,3195,35,0,0
15,9,2,2486,19,0,0
11,8,43,6486,39,0,0
1,6,7,14004,39,0,0
1,6,8,14200,39,0,0
15,9,35,9405,49,0,0
9,12,13,2580,44,0,0
11,8,20,15616,39,0,0
10,15,38,1697,29,0,0
15,9,3,5311,23,0,0
5,3,15,20576,14,0,0
11,8,1,5037,34,0,0
15,9,7,13186,39,0,0
15,9,16,16403,44,0,0
15,9,59,3013,39,0,0
12,13,40,12524,13,0,0
12,13,36,9820,37,45,0
11,8,2,21102,39,0,0
14,14,33,9638,39,0,0
9,12,10,13608,49,0,0
8,10,23,19299,59,0,0
0,5,9,20963,39,0,0
11,8,30,8250,54,0,0
8,10,22,17912,49,0,0
15,9,32,13366,39,0,0
15,9,11,7700,6,0,0
15,9,16,1496,29,0,0
9,12,33,3778,39,0,108
1,6,11,10671,49,0,0
11,8,13,9917,39,0,0
12,13,30,4049,49,0,118
9,12,22,11043,39,0,0
11,8,20,10072,49,0,0
11,8,33,16501,76,0,0
0,5,20,15624,39,0,0
11,8,9,15271,39,0,0
8,10,38,15443,39,0,0
9,12,29,2388,39,0,0
11,8,15,15960,59,0,0
9,12,9,10158,44,0,0
11,8,15,8065,39,0,91
15,9,26,3195,39,0,6
11,8,2,21376,39,0,0
11,8,21,21002,72,0,0
4,2,21,15110,39,0,0
8,10,48,13630,39,0,0
15,9,53,7284,39,68,0
11,8,31,9156,24,0,0
9,12,27,14072,6,0,0
15,9,15,12807,49,0,0
11,8,13,11833,39,0,0
7,11,32,12230,59,0,0
11,8,6,7708,39,0,0
15,9,8,4258,15,0,0
15,9,2,4534,14,0,0
8,10,10,15591,39,0,0
11,8,26,73,59,0,0
11,8,21,21307,49,0,0
12,13,25,7100,59,0,0
9,12,16,5411,37,0,0
9,12,13,15191,39,0,0
9,12,12,8352,39,0,0
1,6,13,4164,39,0,0
11,8,9,9401,39,0,0
9,12,26,17287,39,0,0
11,8,13,8648,44,0,0
15,9,21,1457,39,0,0
12,13,31,7095,39,0,0
9,12,40,18670,54,46,0
11,8,13,9267,29,0,0
12,13,25,16968,44,0,0
11,8,14,18610,68,0,0
15,9,15,13472,39,0,0
9,12,11,15204,39,0,0
11,8,46,16013,39,0,0
11,8,15,8060,39,0,0
15,9,3,12622,11,0,0
12,13,34,13224,29,0,0
9,12,19,10301,19,0,26
15,9,7,1540,39,0,0
8,10,24,3646,43,0,0
11,8,4,2166,39,0,0
15,9,10,17984,44,45,0
6,4,0,14730,34,0,0
3,1,28,18868,39,0,0
11,8,22,5543,34,5,0
15,9,4,2946,3,0,0
9,12,12,6579,44,0,97
12,13,22,7104,44,77,0
11,8,25,21403,39,0,0
4,2,5,20480,39,0,0
15,9,4,3058,39,0,0
11,8,42,8198,39,0,0
12,13,23,14482,64,0,0
15,9,28,17126,39,0,0
11,8,18,2890,49,0,0
11,8,41,20142,19,0,0
15,9,28,1757,39,44,0
11,8,12,64,44,0,0
1,6,4,14326,44,0,0
11,8,34,21040,39,0,0
15,9,17,7269,39,0,0
9,12,23,10846,34,0,0
1,6,28,3657,15,0,0
0,5,21,5788,39,46,0
9,12,5,18588,39,0,0
6,4,20,2734,39,0,51
0,5,45,5868,39,0,0
9,12,15,9845,59,0,0
9,12,19,10950,3,0,0
11,8,26,16077,39,0,0
11,8,20,16491,39,0,0
9,12,16,7962,39,0,0
11,8,11,59,54,0,0
15,9,32,10331,27,0,0
11,8,30,12123,6,0,0
11,8,42,16033,39,0,0
11,8,18,2128,39,0,0
9,12,18,14708,39,0,0
9,12,12,10373,39,0,0
7,11,40,1403,39,0,0
9,12,24,3391,59,0,0
12,13,20,1558,44,0,0
15,9,3,15401,39,0,0
11,8,27,15936,59,0,0
11,8,3,21398,29,0,0
